Timestamp;SensorID;AttributeID;Value;
2017-01-01T17:31:00.3570000;Sensor6;PM10;36.1062970368103;
2017-01-01T17:31:04.7360000;Sensor7;O3;145.564854041046;
2017-01-01T17:31:04.7360000;Sensor7;NO2;305.137236352251;
2017-01-01T17:31:04.7360000;Sensor7;SO2;287.218098726309;
2017-01-01T17:31:04.7360000;Sensor7;PM10;50.7863426434085;
2017-01-01T17:31:15.8050000;Sensor8;O3;112.508843147212;
2017-01-01T17:31:15.8050000;Sensor8;NO2;220.762395913091;
2017-01-01T17:31:15.8050000;Sensor8;SO2;202.75896092082;
2017-01-01T17:31:15.8050000;Sensor8;PM10;37.2981079386931;
2017-01-01T17:30:46.1490000;Sensor9;O3;183.515069782285;
2017-01-01T17:30:46.1490000;Sensor9;NO2;328.771655862084;
2017-01-01T17:30:46.1490000;Sensor9;SO2;260.037786867346;
2017-01-01T17:30:46.1490000;Sensor9;PM10;47.4669252388592;
2017-01-01T18:01:20.7150000;Sensor0;O3;146.990690145194;
2017-01-01T18:01:20.7150000;Sensor0;NO2;326.305722600636;
2017-01-01T18:01:20.7150000;Sensor0;SO2;253.971751162019;
2017-01-01T18:01:20.7150000;Sensor0;PM10;44.8475417344296;
2017-01-01T18:00:14.7050000;Sensor1;O3;153.166678978321;
2017-01-01T18:00:14.7050000;Sensor1;NO2;259.605365810554;
2017-01-01T18:00:14.7050000;Sensor1;SO2;214.166429511217;
2017-01-01T18:00:14.7050000;Sensor1;PM10;37.1291681602794;
2017-01-01T18:01:17.6130000;Sensor2;O3;168.935287140195;
2017-01-01T18:01:17.6130000;Sensor2;NO2;302.151616063946;
2017-01-01T18:01:17.6130000;Sensor2;SO2;219.567667825479;
2017-01-01T18:01:17.6130000;Sensor2;PM10;51.3559881011519;
2017-01-01T18:00:49.7100000;Sensor3;O3;125.849179967975;
2017-01-01T18:00:49.7100000;Sensor3;NO2;286.725299665;
2017-01-01T18:00:49.7100000;Sensor3;SO2;319.2817230579;
2017-01-01T18:00:49.7100000;Sensor3;PM10;39.0397323942647;
2017-01-01T18:00:26.9370000;Sensor4;O3;139.867762508478;
2017-01-01T18:00:26.9370000;Sensor4;NO2;276.26920608038;
2017-01-01T18:00:26.9370000;Sensor4;SO2;278.670371369379;
2017-01-01T18:00:26.9370000;Sensor4;PM10;39.073850688281;
2017-01-01T18:00:00.7150000;Sensor5;O3;172.150028958587;
2017-01-01T18:00:00.7150000;Sensor5;NO2;263.374977449699;
2017-01-01T18:00:00.7150000;Sensor5;SO2;246.570228720067;
2017-01-01T18:00:00.7150000;Sensor5;PM10;52.7480247422025;
2017-01-01T18:00:38.5130000;Sensor6;O3;116.780811280223;
2017-01-01T18:00:38.5130000;Sensor6;NO2;281.769004509787;
2017-01-01T18:00:38.5130000;Sensor6;SO2;229.451528953322;
2017-01-01T18:00:38.5130000;Sensor6;PM10;33.6294702708327;
2017-01-01T18:00:27.3680000;Sensor7;O3;152.665986573247;
2017-01-01T18:00:27.3680000;Sensor7;NO2;326.81695361568;
2017-01-01T18:00:27.3680000;Sensor7;SO2;273.433718190257;
2017-01-01T18:00:27.3680000;Sensor7;PM10;46.677716232584;
2017-01-01T18:01:27.3340000;Sensor8;O3;114.278390511376;
2017-01-01T18:01:27.3340000;Sensor8;NO2;221.004873505288;
2017-01-01T18:01:27.3340000;Sensor8;SO2;220.445271709537;
2017-01-01T18:01:27.3340000;Sensor8;PM10;35.8986465818642;
2017-01-01T18:01:18.4900000;Sensor9;O3;192.606105044733;
2017-01-01T18:01:18.4900000;Sensor9;NO2;316.565491559305;
2017-01-01T18:01:18.4900000;Sensor9;SO2;272.658239245593;
2017-01-01T18:01:18.4900000;Sensor9;PM10;48.4419682897576;
2017-01-01T18:31:16.6030000;Sensor0;O3;140.964437882801;
2017-01-01T18:31:16.6030000;Sensor0;NO2;297.014151934407;
2017-01-01T18:31:16.6030000;Sensor0;SO2;245.626433642656;
2017-01-01T18:31:16.6030000;Sensor0;PM10;45.0782185980981;
2017-01-01T18:30:55.2700000;Sensor1;O3;141.825939794177;
2017-01-01T18:30:55.2700000;Sensor1;NO2;286.526016428218;
2017-01-01T18:30:55.2700000;Sensor1;SO2;210.605911336239;
2017-01-01T18:30:55.2700000;Sensor1;PM10;37.2359264946258;
2017-01-01T18:31:00.4540000;Sensor2;O3;159.485477717192;
2017-01-01T18:31:00.4540000;Sensor2;NO2;283.049634278202;
2017-01-01T18:31:00.4540000;Sensor2;SO2;242.913898729274;
2017-01-01T18:31:00.4540000;Sensor2;PM10;53.1000001360918;
2017-01-01T18:30:59.6770000;Sensor3;O3;115.649038162421;
2017-01-01T18:30:59.6770000;Sensor3;NO2;287.961089538461;
2017-01-01T18:30:59.6770000;Sensor3;SO2;317.139595895869;
2017-01-01T18:30:59.6770000;Sensor3;PM10;37.6590056858637;
2017-01-01T18:31:12.6070000;Sensor4;O3;147.759688510971;
2017-01-01T18:31:12.6070000;Sensor4;NO2;271.98202390159;
2017-01-01T18:31:12.6070000;Sensor4;SO2;295.12238015412;
2017-01-01T18:31:12.6070000;Sensor4;PM10;37.2681986665007;
2017-01-01T18:31:17.3440000;Sensor5;O3;181.327369173566;
2017-01-01T18:31:17.3440000;Sensor5;NO2;265.460400272427;
2017-01-01T18:31:17.3440000;Sensor5;SO2;230.204172608789;
2017-01-01T18:31:17.3440000;Sensor5;PM10;51.4119241437385;
2017-01-01T18:30:05.6600000;Sensor6;O3;110.732782288995;
2017-01-01T18:30:05.6600000;Sensor6;NO2;296.220529317382;
2017-01-01T18:30:05.6600000;Sensor6;SO2;219.584206710971;
2017-01-01T18:30:05.6600000;Sensor6;PM10;37.4717928787122;
2017-01-01T18:30:14.3020000;Sensor7;O3;144.036083637826;
2017-01-01T18:30:14.3020000;Sensor7;NO2;329.851560698851;
2017-01-01T18:30:14.3020000;Sensor7;SO2;255.197674430864;
2017-01-01T18:30:14.3020000;Sensor7;PM10;46.7479365878667;
2017-01-01T18:30:18.8430000;Sensor8;O3;126.235905064236;
2017-01-01T18:30:18.8430000;Sensor8;NO2;231.241998709009;
2017-01-01T18:30:18.8430000;Sensor8;SO2;240.775007339514;
2017-01-01T18:30:18.8430000;Sensor8;PM10;36.1279121404203;
2017-01-01T18:31:07.8380000;Sensor9;O3;182.910909671815;
2017-01-01T18:31:07.8380000;Sensor9;NO2;310.675737790877;
2017-01-01T18:31:07.8380000;Sensor9;SO2;251.926379056835;
2017-01-01T18:31:07.8380000;Sensor9;PM10;49.0923227847082;
2017-01-01T19:01:14.3950000;Sensor0;O3;140.272849305517;
2017-01-01T19:01:14.3950000;Sensor0;NO2;309.98030715863;
2017-01-01T19:01:14.3950000;Sensor0;SO2;248.71530967685;
2017-01-01T19:01:14.3950000;Sensor0;PM10;48.0273098084301;
2017-01-01T19:00:08.5990000;Sensor1;O3;153.127837467618;
2017-01-01T19:00:08.5990000;Sensor1;NO2;265.253422541134;
2017-01-01T19:00:08.5990000;Sensor1;SO2;197.470361778903;
2017-01-01T19:00:08.5990000;Sensor1;PM10;39.4369140569982;
2017-01-01T19:01:03.3400000;Sensor2;O3;161.828728261347;
2017-01-01T19:01:03.3400000;Sensor2;NO2;300.579684690152;
2017-01-01T19:01:03.3400000;Sensor2;SO2;264.898647825792;
2017-01-01T19:01:03.3400000;Sensor2;PM10;51.183176008585;
2017-01-01T19:00:45.3780000;Sensor3;O3;118.282716037701;
2017-01-01T19:00:45.3780000;Sensor3;NO2;311.504320969129;
2017-01-01T19:00:45.3780000;Sensor3;SO2;297.117915630762;
2017-01-01T19:00:45.3780000;Sensor3;PM10;39.2035134203547;
2017-01-01T19:00:42.3560000;Sensor4;O3;146.467789950119;
2017-01-01T19:00:42.3560000;Sensor4;NO2;266.612231189512;
2017-01-01T19:00:42.3560000;Sensor4;SO2;273.608311373934;
2017-01-01T19:00:42.3560000;Sensor4;PM10;34.1451980160961;
2017-01-01T19:01:28.8630000;Sensor5;O3;170.286001354405;
2017-01-01T19:01:28.8630000;Sensor5;NO2;268.257033497346;
2017-01-01T19:01:28.8630000;Sensor5;SO2;233.598305041774;
2017-01-01T19:01:28.8630000;Sensor5;PM10;50.7232027362348;
2017-01-01T19:00:51.5570000;Sensor6;O3;114.049044923638;
2017-01-01T19:00:51.5570000;Sensor6;NO2;290.453689915492;
2017-01-01T19:00:51.5570000;Sensor6;SO2;225.855121812241;
2017-01-01T19:00:51.5570000;Sensor6;PM10;39.1006708542292;
2017-01-01T19:00:55.6530000;Sensor7;O3;142.799309004959;
2017-01-01T19:00:55.6530000;Sensor7;NO2;309.429681850844;
2017-01-01T19:00:55.6530000;Sensor7;SO2;253.208783548851;
2017-01-01T19:00:55.6530000;Sensor7;PM10;48.5290461672041;
2017-01-01T19:00:24.4580000;Sensor8;O3;117.621123917347;
2017-01-01T19:00:24.4580000;Sensor8;NO2;235.752707197635;
2017-01-01T19:00:24.4580000;Sensor8;SO2;243.032123802588;
2017-01-01T19:00:24.4580000;Sensor8;PM10;39.8501626832413;
2017-01-01T19:00:53.2650000;Sensor9;O3;166.998186627833;
2017-01-01T19:00:53.2650000;Sensor9;NO2;314.425023827801;
2017-01-01T19:00:53.2650000;Sensor9;SO2;254.841952776369;
2017-01-01T19:00:53.2650000;Sensor9;PM10;52.6294310879041;
2017-01-01T19:30:24.4520000;Sensor0;O3;137.747193759991;
2017-01-01T19:30:24.4520000;Sensor0;NO2;294.118176010659;
2017-01-01T19:30:24.4520000;Sensor0;SO2;250.774356373767;
2017-01-01T19:30:24.4520000;Sensor0;PM10;44.4369532091234;
2017-01-01T19:30:34.3310000;Sensor1;O3;141.652562379499;
2017-01-01T19:30:34.3310000;Sensor1;NO2;274.728630593244;
2017-01-01T19:30:34.3310000;Sensor1;SO2;203.611975477052;
2017-01-01T19:30:34.3310000;Sensor1;PM10;43.0136547690016;
2017-01-01T19:31:20.6380000;Sensor2;O3;157.847492176566;
2017-01-01T19:31:20.6380000;Sensor2;NO2;303.388797756896;
2017-01-01T19:31:20.6380000;Sensor2;SO2;272.356491014316;
2017-01-01T19:31:20.6380000;Sensor2;PM10;46.9084852297021;
2017-01-01T19:30:19.1760000;Sensor3;O3;113.7905223756;
2017-01-01T19:30:19.1760000;Sensor3;NO2;294.967842828274;
2017-01-01T19:30:19.1760000;Sensor3;SO2;288.998003822872;
2017-01-01T19:30:19.1760000;Sensor3;PM10;42.0194377281864;
2017-01-01T19:30:06.2490000;Sensor4;O3;141.517449782391;
2017-01-01T19:30:06.2490000;Sensor4;NO2;266.643190681498;
2017-01-01T19:30:06.2490000;Sensor4;SO2;272.843956083286;
2017-01-01T19:30:06.2490000;Sensor4;PM10;33.5386041763643;
2017-01-01T19:30:32.9140000;Sensor5;O3;181.452629258519;
2017-01-01T19:30:32.9140000;Sensor5;NO2;288.796426629291;
2017-01-01T19:30:32.9140000;Sensor5;SO2;228.09884849387;
2017-01-01T19:30:32.9140000;Sensor5;PM10;50.0876742138385;
2017-01-01T19:31:26.5020000;Sensor6;O3;120.40034820915;
2017-01-01T19:31:26.5020000;Sensor6;NO2;314.542094266857;
2017-01-01T19:31:26.5020000;Sensor6;SO2;235.098934263156;
2017-01-01T19:31:26.5020000;Sensor6;PM10;37.0612277890446;
2017-01-01T19:30:17.8090000;Sensor7;O3;137.041484459471;
2017-01-01T19:30:17.8090000;Sensor7;NO2;327.404029672137;
2017-01-01T19:30:17.8090000;Sensor7;SO2;252.544106566651;
2017-01-01T19:30:17.8090000;Sensor7;PM10;45.6849738950555;
2017-01-01T19:30:47.5830000;Sensor8;O3;129.263858753872;
2017-01-01T19:30:47.5830000;Sensor8;NO2;249.518566399716;
2017-01-01T19:30:47.5830000;Sensor8;SO2;251.79416393722;
2017-01-01T19:30:47.5830000;Sensor8;PM10;43.2040302591207;
2017-01-01T19:31:19.0480000;Sensor9;O3;166.883201319511;
2017-01-01T19:31:19.0480000;Sensor9;NO2;328.071647534768;
2017-01-01T19:31:19.0480000;Sensor9;SO2;253.928629908422;
2017-01-01T19:31:19.0480000;Sensor9;PM10;52.9145512773882;
2017-01-01T20:00:32.6040000;Sensor0;O3;147.321942098005;
2017-01-01T20:00:32.6040000;Sensor0;NO2;276.703725582807;
2017-01-01T20:00:32.6040000;Sensor0;SO2;267.349804516077;
2017-01-01T20:00:32.6040000;Sensor0;PM10;47.7661072876133;
2017-01-01T20:01:26.8480000;Sensor1;O3;154.139988118095;
2017-01-01T20:01:26.8480000;Sensor1;NO2;287.685698786475;
2017-01-01T20:01:26.8480000;Sensor1;SO2;197.28374992893;
2017-01-01T20:01:26.8480000;Sensor1;PM10;45.6453235034003;
2017-01-01T20:00:36.3950000;Sensor2;O3;150.752686753599;
2017-01-01T20:00:36.3950000;Sensor2;NO2;290.513049915048;
2017-01-01T20:00:36.3950000;Sensor2;SO2;251.811916150211;
2017-01-01T20:00:36.3950000;Sensor2;PM10;50.1593096569102;
2017-01-01T20:00:25.4640000;Sensor3;O3;116.202480563137;
2017-01-01T20:00:25.4640000;Sensor3;NO2;317.101262380029;
2017-01-01T20:00:25.4640000;Sensor3;SO2;286.689179585662;
2017-01-01T20:00:25.4640000;Sensor3;PM10;45.869783810709;
2017-01-01T20:01:25.3370000;Sensor4;O3;139.133575421452;
2017-01-01T20:01:25.3370000;Sensor4;NO2;281.905287649193;
2017-01-01T20:01:25.3370000;Sensor4;SO2;259.092471882635;
2017-01-01T20:01:25.3370000;Sensor4;PM10;32.0631884069003;
2017-01-01T20:00:22.5410000;Sensor5;O3;182.995614680003;
2017-01-01T20:00:22.5410000;Sensor5;NO2;304.329052141275;
2017-01-01T20:00:22.5410000;Sensor5;SO2;242.043214365994;
2017-01-01T20:00:22.5410000;Sensor5;PM10;49.138047882497;
2017-01-01T20:01:13.1940000;Sensor6;O3;114.986677098994;
2017-01-01T20:01:13.1940000;Sensor6;NO2;304.168801740232;
2017-01-01T20:01:13.1940000;Sensor6;SO2;249.569532707749;
2017-01-01T20:01:13.1940000;Sensor6;PM10;34.3743690554252;
2017-01-01T20:00:13.5810000;Sensor7;O3;136.64078318244;
2017-01-01T20:00:13.5810000;Sensor7;NO2;300.885571943169;
2017-01-01T20:00:13.5810000;Sensor7;SO2;267.971807643296;
2017-01-01T20:00:13.5810000;Sensor7;PM10;43.3653358120113;
2017-01-01T20:00:24.1050000;Sensor8;O3;133.043057834901;
2017-01-01T20:00:24.1050000;Sensor8;NO2;258.321034413181;
2017-01-01T20:00:24.1050000;Sensor8;SO2;264.002629261811;
2017-01-01T20:00:24.1050000;Sensor8;PM10;46.2586960995906;
2017-01-01T20:00:23.6410000;Sensor9;O3;166.695039505996;
2017-01-01T20:00:23.6410000;Sensor9;NO2;328.386748432473;
2017-01-01T20:00:23.6410000;Sensor9;SO2;269.578463156618;
2017-01-01T20:00:23.6410000;Sensor9;PM10;52.5086584730809;
2017-01-01T20:30:36.9510000;Sensor0;O3;151.794094569778;
2017-01-01T20:30:36.9510000;Sensor0;NO2;265.023092343293;
2017-01-01T20:30:36.9510000;Sensor0;SO2;272.402474837279;
2017-01-01T20:30:36.9510000;Sensor0;PM10;48.9643324949092;
2017-01-01T20:31:28.0150000;Sensor1;O3;142.473288908729;
2017-01-01T20:31:28.0150000;Sensor1;NO2;312.138459392517;
2017-01-01T20:31:28.0150000;Sensor1;SO2;210.85423924247;
2017-01-01T20:31:28.0150000;Sensor1;PM10;46.5877350998972;
2017-01-01T20:30:27.3200000;Sensor2;O3;141.519405400863;
2017-01-01T20:30:27.3200000;Sensor2;NO2;314.963875651326;
2017-01-01T20:30:27.3200000;Sensor2;SO2;268.537430282219;
2017-01-01T20:30:27.3200000;Sensor2;PM10;53.8389254963562;
2017-01-01T20:30:18.1400000;Sensor3;O3;131.055590901665;
2017-01-01T20:30:18.1400000;Sensor3;NO2;314.512506792039;
2017-01-01T20:30:18.1400000;Sensor3;SO2;261.429914069967;
2017-01-01T20:30:18.1400000;Sensor3;PM10;47.8431841729168;
2017-01-01T20:31:15.6740000;Sensor4;O3;137.61884721148;
2017-01-01T20:31:15.6740000;Sensor4;NO2;259.162704754346;
2017-01-01T20:31:15.6740000;Sensor4;SO2;250.334625557461;
2017-01-01T20:31:15.6740000;Sensor4;PM10;34.3837767637591;
2017-01-01T20:30:34.0870000;Sensor5;O3;188.37073830347;
2017-01-01T20:30:34.0870000;Sensor5;NO2;328.592003611784;
2017-01-01T20:30:34.0870000;Sensor5;SO2;241.634818274056;
2017-01-01T20:30:34.0870000;Sensor5;PM10;52.9474003288757;
2017-01-01T20:31:03.0970000;Sensor6;O3;107.502123743639;
2017-01-01T20:31:03.0970000;Sensor6;NO2;326.368288172468;
2017-01-01T20:31:03.0970000;Sensor6;SO2;239.539413455881;
2017-01-01T20:31:03.0970000;Sensor6;PM10;40.2116922478366;
2017-01-01T20:30:14.2400000;Sensor7;O3;150.286310713432;
2017-01-01T20:30:14.2400000;Sensor7;NO2;311.070598386048;
2017-01-01T20:30:14.2400000;Sensor7;SO2;251.750970067936;
2017-01-01T20:30:14.2400000;Sensor7;PM10;40.3058311975198;
2017-01-01T20:30:05.8390000;Sensor8;O3;134.975574184971;
2017-01-01T20:30:05.8390000;Sensor8;NO2;254.821852721077;
2017-01-01T20:30:05.8390000;Sensor8;SO2;252.928714154865;
2017-01-01T20:30:05.8390000;Sensor8;PM10;50.2181724351634;
2017-01-01T20:30:09.3490000;Sensor9;O3;168.913579745281;
2017-01-01T20:30:09.3490000;Sensor9;NO2;337.023828449983;
2017-01-01T20:30:09.3490000;Sensor9;SO2;284.426954056348;
2017-01-01T20:30:09.3490000;Sensor9;PM10;52.8851240513604;
2017-01-01T21:00:29.7650000;Sensor0;O3;139.858353782959;
2017-01-01T21:00:29.7650000;Sensor0;NO2;270.105815467895;
2017-01-01T21:00:29.7650000;Sensor0;SO2;255.655964094217;
2017-01-01T21:00:29.7650000;Sensor0;PM10;50.3646669632033;
2017-01-01T21:00:00.2100000;Sensor1;O3;145.943642770169;
2017-01-01T21:00:00.2100000;Sensor1;NO2;334.026723555134;
2017-01-01T21:00:00.2100000;Sensor1;SO2;194.865751710205;
2017-01-01T21:00:00.2100000;Sensor1;PM10;44.4499802888677;
2017-01-01T21:00:15.3790000;Sensor2;O3;132.308144696842;
2017-01-01T21:00:15.3790000;Sensor2;NO2;311.022163012779;
2017-01-01T21:00:15.3790000;Sensor2;SO2;279.702619203341;
2017-01-01T21:00:15.3790000;Sensor2;PM10;56.7539196494906;
2017-01-01T21:00:17.5230000;Sensor3;O3;125.96008405843;
2017-01-01T21:00:17.5230000;Sensor3;NO2;321.591939619078;
2017-01-01T21:00:17.5230000;Sensor3;SO2;277.9242810402;
2017-01-01T21:00:17.5230000;Sensor3;PM10;50.2950186447802;
2017-01-01T21:00:22.1180000;Sensor4;O3;131.755884999484;
2017-01-01T21:00:22.1180000;Sensor4;NO2;252.072807752581;
2017-01-01T21:00:22.1180000;Sensor4;SO2;269.420871747691;
2017-01-01T21:00:22.1180000;Sensor4;PM10;36.8115171124498;
2017-01-01T21:00:29.3830000;Sensor5;O3;172.387630022404;
2017-01-01T21:00:29.3830000;Sensor5;NO2;340.639039656475;
2017-01-01T21:00:29.3830000;Sensor5;SO2;239.094515099256;
2017-01-01T21:00:29.3830000;Sensor5;PM10;52.4250554492742;
2017-01-01T21:01:06.7570000;Sensor6;O3;100.495081605635;
2017-01-01T21:01:06.7570000;Sensor6;NO2;301.40092403429;
2017-01-01T21:01:06.7570000;Sensor6;SO2;259.063281158428;
2017-01-01T21:01:06.7570000;Sensor6;PM10;41.8259369194314;
2017-01-01T21:00:56.9470000;Sensor7;O3;152.277561269769;
2017-01-01T21:00:56.9470000;Sensor7;NO2;323.021828032635;
2017-01-01T21:00:56.9470000;Sensor7;SO2;257.71889667144;
2017-01-01T21:00:56.9470000;Sensor7;PM10;45.5827482533883;
2017-01-01T21:00:50.0450000;Sensor8;O3;123.640240480219;
2017-01-01T21:00:50.0450000;Sensor8;NO2;265.378394396413;
2017-01-01T21:00:50.0450000;Sensor8;SO2;273.042506815467;
2017-01-01T21:00:50.0450000;Sensor8;PM10;54.0731670530597;
2017-01-01T21:01:23.7810000;Sensor9;O3;155.239456074984;
2017-01-01T21:01:23.7810000;Sensor9;NO2;338.222082745671;
2017-01-01T21:01:23.7810000;Sensor9;SO2;277.903617976793;
2017-01-01T21:01:23.7810000;Sensor9;PM10;54.4721533797437;
2017-01-01T21:31:16.8480000;Sensor0;O3;153.953580547545;
2017-01-01T21:31:16.8480000;Sensor0;NO2;290.273749310271;
2017-01-01T21:31:16.8480000;Sensor0;SO2;237.764062470795;
2017-01-01T21:31:16.8480000;Sensor0;PM10;48.701945770046;
2017-01-01T21:30:07.8270000;Sensor1;O3;153.577314068091;
2017-01-01T21:30:07.8270000;Sensor1;NO2;337.169116535023;
2017-01-01T21:30:07.8270000;Sensor1;SO2;202.854888251715;
2017-01-01T21:30:07.8270000;Sensor1;PM10;43.2926977254101;
2017-01-01T21:31:26.4430000;Sensor2;O3;143.015811663754;
2017-01-01T21:31:26.4430000;Sensor2;NO2;309.70011048069;
2017-01-01T21:31:26.4430000;Sensor2;SO2;281.454457741334;
2017-01-01T21:31:26.4430000;Sensor2;PM10;56.0397397269904;
2017-01-01T21:30:06.2520000;Sensor3;O3;115.812066992244;
2017-01-01T21:30:06.2520000;Sensor3;NO2;322.032916636129;
2017-01-01T21:30:06.2520000;Sensor3;SO2;261.886854603606;
2017-01-01T21:30:06.2520000;Sensor3;PM10;47.7799733075328;
2017-01-01T21:30:55.8660000;Sensor4;O3;133.75425485197;
2017-01-01T21:30:55.8660000;Sensor4;NO2;230.203322742501;
2017-01-01T21:30:55.8660000;Sensor4;SO2;285.937915832643;
2017-01-01T21:30:55.8660000;Sensor4;PM10;35.2111400989726;
2017-01-01T21:30:19.0310000;Sensor5;O3;173.775514320789;
2017-01-01T21:30:19.0310000;Sensor5;NO2;328.958883108537;
2017-01-01T21:30:19.0310000;Sensor5;SO2;262.555719862039;
2017-01-01T21:30:19.0310000;Sensor5;PM10;53.840883677152;
2017-01-01T21:30:23.8340000;Sensor6;O3;103.855004583347;
2017-01-01T21:30:23.8340000;Sensor6;NO2;292.719484711708;
2017-01-01T21:30:23.8340000;Sensor6;SO2;268.419278328878;
2017-01-01T21:30:23.8340000;Sensor6;PM10;43.643144913077;
2017-01-01T21:31:08.2850000;Sensor7;O3;146.111248096024;
2017-01-01T21:31:08.2850000;Sensor7;NO2;346.484682499543;
2017-01-01T21:31:08.2850000;Sensor7;SO2;261.01065960963;
2017-01-01T21:31:08.2850000;Sensor7;PM10;45.9180678156201;
2017-01-01T21:31:17.9730000;Sensor8;O3;138.57235895167;
2017-01-01T21:31:17.9730000;Sensor8;NO2;250.638414914769;
2017-01-01T21:31:17.9730000;Sensor8;SO2;262.656715491542;
2017-01-01T21:31:17.9730000;Sensor8;PM10;49.3669181563674;
2017-01-01T21:31:05.0180000;Sensor9;O3;155.858333782058;
2017-01-01T21:31:05.0180000;Sensor9;NO2;308.581566078271;
2017-01-01T21:31:05.0180000;Sensor9;SO2;273.520628243587;
2017-01-01T21:31:05.0180000;Sensor9;PM10;57.3089571470375;
2017-01-01T22:01:19.4810000;Sensor0;O3;154.073880131285;
2017-01-01T22:01:19.4810000;Sensor0;NO2;284.647910047279;
2017-01-01T22:01:19.4810000;Sensor0;SO2;225.196662019445;
2017-01-01T22:01:19.4810000;Sensor0;PM10;45.026191289191;
2017-01-01T22:00:30.7260000;Sensor1;O3;165.902250232133;
2017-01-01T22:00:30.7260000;Sensor1;NO2;356.574020460515;
2017-01-01T22:00:30.7260000;Sensor1;SO2;226.487007175702;
2017-01-01T22:00:30.7260000;Sensor1;PM10;40.3505120825268;
2017-01-01T22:00:41.5310000;Sensor2;O3;141.272134988206;
2017-01-01T22:00:41.5310000;Sensor2;NO2;315.362984559361;
2017-01-01T22:00:41.5310000;Sensor2;SO2;296.117727390954;
2017-01-01T22:00:41.5310000;Sensor2;PM10;51.4213820844938;
2017-01-01T22:00:45.2060000;Sensor3;O3;118.660055046579;
2017-01-01T22:00:45.2060000;Sensor3;NO2;334.766695589185;
2017-01-01T22:00:45.2060000;Sensor3;SO2;282.615024082696;
2017-01-01T22:00:45.2060000;Sensor3;PM10;50.0750119362304;
2017-01-01T22:01:10.9170000;Sensor4;O3;123.756166478707;
2017-01-01T22:01:10.9170000;Sensor4;NO2;261.432906131074;
2017-01-01T22:01:10.9170000;Sensor4;SO2;292.23049376131;
2017-01-01T22:01:10.9170000;Sensor4;PM10;35.2822353358889;
2017-01-01T22:00:59.4980000;Sensor5;O3;167.261253321414;
2017-01-01T22:00:59.4980000;Sensor5;NO2;337.321703729483;
2017-01-01T22:00:59.4980000;Sensor5;SO2;278.649400850486;
2017-01-01T22:00:59.4980000;Sensor5;PM10;53.2158521618908;
2017-01-01T22:01:00.4170000;Sensor6;O3;110.919654857816;
2017-01-01T22:01:00.4170000;Sensor6;NO2;314.883935241127;
2017-01-01T22:01:00.4170000;Sensor6;SO2;250.270506970798;
2017-01-01T22:01:00.4170000;Sensor6;PM10;46.9198326563699;
2017-01-01T22:01:07.2510000;Sensor7;O3;134.942905146548;
2017-01-01T22:01:07.2510000;Sensor7;NO2;322.847702497653;
2017-01-01T22:01:07.2510000;Sensor7;SO2;266.431146702406;
2017-01-01T22:01:07.2510000;Sensor7;PM10;44.2595914237229;
2017-01-01T22:01:11.5400000;Sensor8;O3;135.89637963796;
2017-01-01T22:01:11.5400000;Sensor8;NO2;230.19341278342;
2017-01-01T22:01:11.5400000;Sensor8;SO2;260.532015058044;
2017-01-01T22:01:11.5400000;Sensor8;PM10;45.1631615671862;
2017-01-01T22:00:40.8220000;Sensor9;O3;150.952819892157;
2017-01-01T22:00:40.8220000;Sensor9;NO2;296.159433837858;
2017-01-01T22:00:40.8220000;Sensor9;SO2;260.710550580958;
2017-01-01T22:00:40.8220000;Sensor9;PM10;56.8331444688494;
2017-01-01T22:30:20.8760000;Sensor0;O3;161.066697236889;
2017-01-01T22:30:20.8760000;Sensor0;NO2;260.979948838977;
2017-01-01T22:30:20.8760000;Sensor0;SO2;237.866396362722;
2017-01-01T22:30:20.8760000;Sensor0;PM10;41.5583783108511;
2017-01-01T22:31:12.3490000;Sensor1;O3;166.130455298328;
2017-01-01T22:31:12.3490000;Sensor1;NO2;360.72201766954;
2017-01-01T22:31:12.3490000;Sensor1;SO2;244.038799157973;
2017-01-01T22:31:12.3490000;Sensor1;PM10;40.5149528798514;
2017-01-01T22:30:00.0910000;Sensor2;O3;135.581636980468;
2017-01-01T22:30:00.0910000;Sensor2;NO2;288.7954047661;
2017-01-01T22:30:00.0910000;Sensor2;SO2;289.923435025338;
2017-01-01T22:30:00.0910000;Sensor2;PM10;50.7283729028594;
2017-01-01T22:31:17.0610000;Sensor3;O3;122.01560894826;
2017-01-01T22:31:17.0610000;Sensor3;NO2;330.64721174272;
2017-01-01T22:31:17.0610000;Sensor3;SO2;260.951555842512;
2017-01-01T22:31:17.0610000;Sensor3;PM10;48.2968015678867;
2017-01-01T22:30:38.2290000;Sensor4;O3;121.951149921601;
2017-01-01T22:30:38.2290000;Sensor4;NO2;244.697302297661;
2017-01-01T22:30:38.2290000;Sensor4;SO2;297.620683542085;
2017-01-01T22:30:38.2290000;Sensor4;PM10;40.5780981752272;
2017-01-01T22:30:38.1760000;Sensor5;O3;153.046920020478;
2017-01-01T22:30:38.1760000;Sensor5;NO2;332.709433131269;
2017-01-01T22:30:38.1760000;Sensor5;SO2;284.18384574327;
2017-01-01T22:30:38.1760000;Sensor5;PM10;56.6176211974116;
2017-01-01T22:30:28.9290000;Sensor6;O3;102.304194198997;
2017-01-01T22:30:28.9290000;Sensor6;NO2;310.059775782238;
